"Date"|"Flight"|"Departure"|"STD"|"Arrival"|"STA"|"Aircraft"|"Status"|"Duration"|" Notes"||
1-Feb|"WQ6853"|"-"|"-"|"-"|"-"|"B733 (N623SW)"|"Landed"|"-"|||
1-Feb|"WQ6850"|"Bullhead City, AZ (IFP/KIFP)"|"10:30 MST"|"Mc Allen, TX (MFE/KMFE)"|"-"|"B733"|"Landed"|"02h41m"|||
1-Feb|"WQ552"|"Miami, FL (MIA/KMIA)"|"12:00 EST"|"Varadero (VRA/MUVR)"|"-"|"B734 (N438US)"|"Landed"|"00h39m"|||
1-Feb|"WQ6802"|"Atlantic City, NJ (ACY/KACY)"|"12:00 EST"|"Portland, ME (PWM/KPWM)"|"-"|"B734 (N285XA)"|"Landed"|"00h59m"|||
1-Feb|"WQ801"|"Wendover, UT (KENV)"|"10:00 MST"|"Minneapolis, MN (MSP/KMSP)"|"-"|"B734 (N313XA)"|"Landed 13:30 CST"|"02h22m"||"Casino Run?"|
1-Feb|"WQ7372"|"Syracuse, NY (SYR/KSYR)"|"12:00 EST"|"Charlottesville, VA (CHO/KCHO)"|"-"|"B733 (N629SW)"|"Landed"|"01h03m"|||
1-Feb|"WQ2150"|"Havana (HAV/MUHA)"|"11:10 CST"|"Fort Myers, FL (RSW/KRSW)"|"-"|"B734 (N802TJ)"|"Landed"|"01h12m"|||
1-Feb|"WQ3163"|"Miami, FL (MIA/KMIA)"|"11:00 EST"|"Camaguey (CMW/MUCM)"|"-"|"B734 (N458UW)"|"Landed"|"00h51m"|||
1-Feb|"WQ703"|"Miami, FL (MIA/KMIA)"|"10:45 EST"|"Havana (HAV/MUHA)"|"-"|"B734 (N420US)"|"Landed"|"00h45m"|||
1-Feb|"WQ3972"|"Holguin (HOG/MUHG)"|"-"|"Tampa, FL (TPA/KTPA)"|"-"|"B734"|"Landed"|"01h33m"|||
1-Feb|"WQ731"|"Santa Clara (SNU/MUSC)"|"09:30 CST"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N430XA)"|"Landed 10:22 EST"|"00h49m"|||
1-Feb|"WQ2201"|"Miami, FL (MIA/KMIA)"|"09:00 EST"|"Havana (HAV/MUHA)"|"-"|"B734 (N802TJ)"|"Landed"|"00h51m"|||
1-Feb|"WQ503"|"Havana (HAV/MUHA)"|"08:55 CST"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N438US)"|"Landed 10:12 EST"|"00h44m"|||
1-Feb|"WQ1997"|"Miami, FL (MIA/KMIA)"|"08:15 EST"|"Santo Domingo (SDQ/MDSD)"|"-"|"B734 (N149XA)"|"Landed 11:41 AST"|"01h50m"|||
1-Feb|"WQ702"|"Havana (HAV/MUHA)"|"08:10 CST"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N420US)"|"Landed"|"00h43m"|||
1-Feb|"WQ3140"|"Havana (HAV/MUHA)"|"08:10 CST"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N458UW)"|"Landed"|"00h45m"|||
1-Feb|"WQ730"|"Miami, FL (MIA/KMIA)"|"07:30 EST"|"Santa Clara (SNU/MUSC)"|"-"|"B734 (N430XA)"|"Landed"|"00h42m"|||
1-Feb|"WQ502"|"Miami, FL (MIA/KMIA)"|"-"|"Havana (HAV/MUHA)"|"-"|"B734 (N438US)"|"Landed"|"-"|||
1-Feb|"WQ3139"|"Miami, FL (MIA/KMIA)"|"06:00 EST"|"Havana (HAV/MUHA)"|"-"|"B734 (N458UW)"|"Landed"|"00h47m"|||
1-Feb|"WQ701"|"Miami, FL (MIA/KMIA)"|"06:00 EST"|"Havana (HAV/MUHA)"|"-"|"B734 (N420US)"|"Landed"|"00h48m"|||
1-Feb|"WQ2351"|"-"|"-"|"Winnipeg, MB (YWG/CYWG)"|"-"|"B734 (N807TJ)"|"Landed 01:56 CST"|"-"|||
31-Jan|"WQ2352"|"Edmonton, AB (YEG/CYEG)"|"23:00 MST"|"Winnipeg, MB (YWG/CYWG)"|"-"|"B734"|"Landed"|"01h41m"|||
1-Feb|"WQ3148"|"Havana (HAV/MUHA)"|"-"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N149XA)"|"Landed 00:48 EST"|"00h37m"|||
31-Jan|"WQ9531"|"Brownsville, TX (BRO/KBRO)"|"22:25 CST"|"Miami, FL (MIA/KMIA)"|"-"|"B733 (N531AU)"|"Landed 02:17 EST"|"01h57m"|||
31-Jan|"WQ505"|"Havana (HAV/MUHA)"|"22:15 CST"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N420US)"|"Landed 23:50 EST"|"00h55m"|||
31-Jan|"WQ2204"|"Havana (HAV/MUHA)"|"21:00 CST"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N438US)"|"Landed 21:59 EST"|"00h46m"|||
31-Jan|"WQ504"|"Miami, FL (MIA/KMIA)"|"-"|"Havana (HAV/MUHA)"|"-"|"B734 (N420US)"|"Landed"|"-"|||
31-Jan|"WQ9531"|"Phoenix, AZ (AZA/KIWA)"|"18:10 MST"|"Brownsville, TX (BRO/KBRO)"|"-"|"B733 (N531AU)"|"Landed"|"02h08m"|||
31-Jan|"WQ3182"|"Santiago (SCU/MUCU)"|"-"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N802TJ)"|"Landed 21:01 EST"|"01h08m"|||
31-Jan|"WQ3147"|"Miami, FL (MIA/KMIA)"|"19:20 EST"|"Havana (HAV/MUHA)"|"-"|"B734 (N149XA)"|"Landed"|"00h47m"|||
31-Jan|"WQ2203"|"Miami, FL (MIA/KMIA)"|"-"|"Havana (HAV/MUHA)"|"-"|"B734 (N438US)"|"Landed"|"-"|||
31-Jan|"WQ9397"|"Tuscaloosa, AL (TCL/KTCL)"|"17:15 CST"|"Greensboro, NC (GSO/KGSO)"|"-"|"-"|"Landed"|"01h06m"|||"UA?"
31-Jan|"WQ8"|"Long Beach, CA (LGB/KLGB)"|"-"|"-"|"-"|"B733 (N623SW)"|"Landed"|"-"|||
31-Jan|"WQ863"|"San Antonio, TX (SAT/KSAT)"|"-"|"-"|"-"|"B734 (N313XA)"|"Landed"|"-"|||
31-Jan|"WQ9205"|"-"|"-"|"Greensboro, NC (GSO/KGSO)"|"-"|"B733 (N397SW)"|"Landed 18:56 EST"|"-"|||
31-Jan|"WQ865"|"San Antonio, TX (SAT/KSAT)"|"16:50 CST"|"Wendover, UT (KENV)"|"-"|"B734"|"Landed"|"02h43m"||"Casino Run?"|
31-Jan|"WQ9371"|"Raleigh/Durham, NC (RDU/KRDU)"|"-"|"Syracuse, NY (SYR/KSYR)"|"-"|"B733 (N629SW)"|"Landed"|"-"|||
31-Jan|"WQ9048"|"Roanoke, VA (ROA/KROA)"|"17:35 EST"|"Nashville, TN (BNA/KBNA)"|"-"|"B733 (N625SW)"|"Landed 17:41 CST"|"01h04m"|||
31-Jan|"WQ9890"|"Topeka, KS (FOE/KFOE)"|"16:35 CST"|"Champaign/Urbana, IL (CMI/KCMI)"|"-"|"B733 (N529AU)"|"Landed 17:14 CST"|"00h57m"|||
31-Jan|"WQ6853"|"Long Beach, CA (LGB/KLGB)"|"14:20 PST"|"Bullhead City, AZ (IFP/KIFP)"|"-"|"B733"|"Landed"|"00h49m"|||
31-Jan|"WQ6803"|"Raleigh/Durham, NC (RDU/KRDU)"|"17:00 EST"|"Atlantic City, NJ (ACY/KACY)"|"-"|"B734 (N285XA)"|"Landed"|"00h53m"|||
31-Jan|"WQ1994"|"Santo Domingo (SDQ/MDSD)"|"18:00 AST"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N430XA)"|"Landed 19:51 EST"|"02h05m"|||
31-Jan|"WQ3540"|"Alexandria, LA (AEX/KAEX)"|"15:20 CST"|"Brownsville, TX (BRO/KBRO)"|"-"|"B733 (N626SW)"|"Landed"|"01h27m"|||
31-Jan|"WQ9205"|"Fayetteville, AR (FYV/KFYV)"|"-"|"-"|"-"|"B733 (N397SW)"|"Landed"|"-"|||
31-Jan|"WQ3181"|"Miami, FL (MIA/KMIA)"|"16:00 EST"|"Santiago (SCU/MUCU)"|"-"|"B734 (N802TJ)"|"Landed"|"01h09m"|||
31-Jan|"WQ5139"|"Columbia, MO (COU/KCOU)"|"15:00 CST"|"Columbia, SC (CAE/KCAE)"|"-"|"B734 (N803TJ)"|"Landed 17:45 EST"|"01h32m"|||
31-Jan|"WQ5208"|"Fayetteville, AR (FYV/KFYV)"|"15:00 CST"|"Tuscaloosa, AL (TCL/KTCL)"|"-"|"B733"|"Landed"|"01h08m"|||"UA?"
31-Jan|"WQ937"|"Laredo, TX (LRD/KLRD)"|"15:00 CST"|"San Antonio, TX (SAT/KSAT)"|"-"|"B734"|"Landed"|"00h28m"|||
31-Jan|"WQ8"|"Palm Springs, CA (PSP/KPSP)"|"-"|"Long Beach, CA (LGB/KLGB)"|"-"|"B733 (N623SW)"|"Landed 13:12 PST"|"00h23m"|||
31-Jan|"WQ563"|"Santiago (SCU/MUCU)"|"-"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N438US)"|"Landed 16:52 EST"|"01h13m"|||
31-Jan|"WQ6751"|"Palm Springs, CA (PSP/KPSP)"|"12:35 PST"|"Long Beach, CA (LGB/KLGB)"|"-"|"B733"|"Landed"|"00h24m"|||
31-Jan|"WQ4119"|"Cincinnati, KY (CVG/KCVG)"|"15:30 EST"|"Newark, NJ (EWR/KEWR)"|"-"|"B734 (N804TJ)"|"Landed 17:43 EST"|"01h23m"|||
31-Jan|"WQ533"|"Holguin (HOG/MUHG)"|"-"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N420US)"|"Landed 16:24 EST"|"01h06m"|||
31-Jan|"WQ3154"|"Santa Clara (SNU/MUSC)"|"15:00 CST"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N458UW)"|"Landed 16:33 EST"|"00h53m"|||
31-Jan|"WQ4048"|"Tallahassee, FL (TLH/KTLH)"|"15:00 EST"|"Roanoke, VA (ROA/KROA)"|"-"|"B733 (N625SW)"|"Landed"|"01h08m"|||
31-Jan|"WQ5889"|"Lubbock, TX (LBB/KLBB)"|"14:00 CST"|"Topeka, KS (FOE/KFOE)"|"-"|"B733 (N529AU)"|"Landed"|"01h20m"|||
31-Jan|"WQ6701"|"Atlantic City, NJ (ACY/KACY)"|"14:50 EST"|"Raleigh/Durham, NC (RDU/KRDU)"|"-"|"B734 (N285XA)"|"Landed 16:49 EST"|"01h04m"|||
31-Jan|"WQ3509"|"Guatemala City (GUA/MGGT)"|"13:40 CST"|"Phoenix, AZ (AZA/KIWA)"|"-"|"B733 (N531AU)"|"Landed"|"04h43m"|||
31-Jan|"WQ2450"|"Columbus, OH (CMH/KCMH)"|"14:30 EST"|"Buffalo, NY (BUF/KBUF)"|"-"|"B734 (N808TJ)"|"Landed"|"00h47m"|||
31-Jan|"WQ6850"|"Ontario, CA (ONT/KONT)"|"11:15 PST"|"Palm Springs, CA (PSP/KPSP)"|"-"|"B733"|"Landed"|"00h29m"|||
31-Jan|"WQ8"|"Ontario, CA (ONT/KONT)"|"-"|"Palm Springs, CA (PSP/KPSP)"|"-"|"B733 (N623SW)"|"Landed 11:39 PST"|"00h28m"|||
31-Jan|"WQ2940"|"Fort Lauderdale, FL (FLL/KFLL)"|"14:00 EST"|"Montréal (YUL/CYUL)"|"-"|"B734 (N806TJ)"|"Landed 17:06 EST"|"02h52m"|||
31-Jan|"WQ3547"|"La Mesa (SAP/MHLM)"|"-"|"Brownsville, TX (BRO/KBRO)"|"-"|"B734 (N441US)"|"Landed"|"-"|||
31-Jan|"WQ3539"|"Gary, IN (GYY/KGYY)"|"12:05 CST"|"Alexandria, LA (AEX/KAEX)"|"-"|"B733 (N626SW)"|"Landed"|"02h01m"|||
31-Jan|"WQ8"|"-"|"-"|"Ontario, CA (ONT/KONT)"|"-"|"B733 (N623SW)"|"Landed 10:22 PST"|"-"|||
31-Jan|"WQ9205"|"-"|"-"|"Fayetteville, AR (FYV/KFYV)"|"-"|"B733 (N397SW)"|"Landed 13:00 CST"|"-"|||
31-Jan|"WQ3164"|"Camaguey (CMW/MUCM)"|"-"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N802TJ)"|"Landed 13:44 EST"|"00h56m"|||
31-Jan|"WQ1996"|"Santo Domingo (SDQ/MDSD)"|"13:45 AST"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N149XA)"|"Landed 15:32 EST"|"02h05m"|||
31-Jan|"WQ9209"|"Champaign/Urbana, IL (CMI/KCMI)"|"11:45 CST"|"Fayetteville, AR (FYV/KFYV)"|"-"|"B733"|"Landed"|"01h09m"|||
31-Jan|"WQ1995"|"Miami, FL (MIA/KMIA)"|"12:45 EST"|"Santo Domingo (SDQ/MDSD)"|"-"|"B734 (N430XA)"|"Landed 15:35 AST"|"01h43m"|||
31-Jan|"WQ3953"|"Tampa, FL (TPA/KTPA)"|"12:30 EST"|"Santa Clara (SNU/MUSC)"|"-"|"B734 (N458UW)"|"Landed"|"01h04m"|||
31-Jan|"WQ6850"|"Bullhead City, AZ (IFP/KIFP)"|"10:30 MST"|"Ontario, CA (ONT/KONT)"|"-"|"B733"|"Landed"|"-"|||
31-Jan|"WQ562"|"Miami, FL (MIA/KMIA)"|"12:20 EST"|"Santiago (SCU/MUCU)"|"-"|"B734 (N438US)"|"Landed"|"01h08m"|||
31-Jan|"WQ532"|"Miami, FL (MIA/KMIA)"|"12:15 EST"|"Holguin (HOG/MUHG)"|"-"|"B734 (N420US)"|"Landed"|"01h02m"|||
31-Jan|"WQ863"|"-"|"-"|"San Antonio, TX (SAT/KSAT)"|"-"|"B734 (N313XA)"|"Landed 15:18 CST"|"-"|||
31-Jan|"WQ864"|"Wendover, UT (KENV)"|"10:00 MST"|"Laredo, TX (LRD/KLRD)"|"-"|"B734"|"Landed"|"02h38m"||"Casino Run?"|
31-Jan|"WQ6801"|"Atlanta, GA (ATL/KATL)"|"11:45 EST"|"Atlantic City, NJ (ACY/KACY)"|"-"|"B734 (N285XA)"|"Landed"|"01h24m"|||
31-Jan|"WQ3581"|"Dallas, TX (DAL/KDAL)"|"10:40 CST"|"La Mesa (SAP/MHLM)"|"-"|"B738"|"Landed"|"02h46m"|||
31-Jan|"WQ9889"|"Phoenix, AZ (AZA/KIWA)"|"-"|"Lubbock, TX (LBB/KLBB)"|"-"|"B733 (N529AU)"|"Landed 12:02 CST"|"01h27m"|||
31-Jan|"WQ3567"|"Dallas, TX (DAL/KDAL)"|"-"|"Alexandria, LA (AEX/KAEX)"|"-"|"B738 (N820TJ)"|"Landed"|"-"|||
31-Jan|"WQ3163"|"Miami, FL (MIA/KMIA)"|"10:45 EST"|"Camaguey (CMW/MUCM)"|"-"|"B734 (N802TJ)"|"Landed"|"00h49m"|||
31-Jan|"WQ6701"|"Gulfport, MS (GPT/KGPT)"|"09:00 CST"|"Atlanta, GA (ATL/KATL)"|"-"|"B734 (N285XA)"|"Landed 11:22 EST"|"00h52m"|||
31-Jan|"WQ3566"|"Alexandria, LA (AEX/KAEX)"|"08:40 CST"|"Dallas, TX (DAL/KDAL)"|"-"|"B738 (N820TJ)"|"Landed 09:34 CST"|"00h45m"|||
31-Jan|"WQ3952"|"Santa Clara (SNU/MUSC)"|"09:30 CST"|"Tampa, FL (TPA/KTPA)"|"-"|"B734 (N458UW)"|"Landed 10:49 EST"|"00h43m"|||
31-Jan|"WQ2222"|"Varadero (VRA/MUVR)"|"09:30 CST"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N438US)"|"Landed 10:00 EST"|"00h34m"|||
31-Jan|"WQ9720"|"Miami, FL (MIA/KMIA)"|"09:11 EST"|"Hartford, CT (BDL/KBDL)"|"-"|"B738 (N917XA)"|"Landed"|"02h24m"|||
31-Jan|"WQ3508"|"Phoenix, AZ (AZA/KIWA)"|"07:00 MST"|"Guatemala City (GUA/MGGT)"|"-"|"B733 (N531AU)"|"Landed"|"03h51m"|||
31-Jan|"WQ3538"|"Brownsville, TX (BRO/KBRO)"|"08:00 CST"|"Gary, IN (GYY/KGYY)"|"-"|"B733 (N626SW)"|"Landed"|"02h40m"|||
31-Jan|"WQ513"|"Santa Clara (SNU/MUSC)"|"08:40 CST"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N420US)"|"Landed 09:11 EST"|"00h43m"|||
31-Jan|"WQ1997"|"Miami, FL (MIA/KMIA)"|"08:15 EST"|"Santo Domingo (SDQ/MDSD)"|"-"|"B734 (N149XA)"|"Landed 11:29 AST"|"01h55m"|||
31-Jan|"WQ702"|"Havana (HAV/MUHA)"|"08:10 CST"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N430XA)"|"Landed 09:05 EST"|"00h42m"|||
31-Jan|"WQ3140"|"Havana (HAV/MUHA)"|"08:10 CST"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N802TJ)"|"Landed 08:34 EST"|"00h40m"|||
31-Jan|"WQ401"|"San Juan (SJU/TJSJ)"|"09:00 AST"|"Miami, FL (MIA/KMIA)"|"-"|"B733"|"Landed"|"02h35m"|||
31-Jan|"WQ3546"|"Brownsville, TX (BRO/KBRO)"|"-"|"La Mesa (SAP/MHLM)"|"-"|"B734 (N441US)"|"Landed"|"-"|||
31-Jan|"WQ3151"|"Miami, FL (MIA/KMIA)"|"-"|"Santa Clara (SNU/MUSC)"|"-"|"B734 (N458UW)"|"Landed"|"-"|||
31-Jan|"WQ2221"|"Miami, FL (MIA/KMIA)"|"07:30 EST"|"Varadero (VRA/MUVR)"|"-"|"B734 (N438US)"|"Landed"|"00h35m"|||
31-Jan|"WQ512"|"Miami, FL (MIA/KMIA)"|"06:30 EST"|"Santa Clara (SNU/MUSC)"|"-"|"B734 (N420US)"|"Landed"|"00h40m"|||
31-Jan|"WQ3139"|"Miami, FL (MIA/KMIA)"|"06:00 EST"|"Havana (HAV/MUHA)"|"-"|"B734 (N802TJ)"|"Landed"|"00h45m"|||
31-Jan|"WQ701"|"Miami, FL (MIA/KMIA)"|"06:00 EST"|"Havana (HAV/MUHA)"|"-"|"B734 (N430XA)"|"Landed"|"00h48m"|||
31-Jan|"WQ400"|"Miami, FL (MIA/KMIA)"|"04:00 EST"|"San Juan (SJU/TJSJ)"|"-"|"B733 (N811TJ)"|"Landed 07:44 AST"|"02h04m"|||
31-Jan|"WQ9940"|"Nashville, TN (BNA/KBNA)"|"00:54 CST"|"Fort Lauderdale, FL (FLL/KFLL)"|"-"|"B734 (N806TJ)"|"Landed"|"01h52m"|||
31-Jan|"WQ5167"|"-"|"-"|"-"|"-"|"B733 (N629SW)"|"Landed"|"-"|||
30-Jan|"WQ9139"|"Baton Rouge, LA (BTR/KBTR)"|"23:00 CST"|"Columbia, MO (COU/KCOU)"|"-"|"B734 (N803TJ)"|"Landed"|"01h19m"|||
30-Jan|"WQ704"|"Havana (HAV/MUHA)"|"-"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N430XA)"|"Landed 00:11 EST"|"00h39m"|||
30-Jan|"WQ9171"|"Baltimore, MD (BWI/KBWI)"|"23:30 EST"|"Louisville, KY (SDF/KSDF)"|"-"|"B733"|"Landed"|"01h19m"|||
30-Jan|"WQ9205"|"Newark, NJ (EWR/KEWR)"|"-"|"Champaign/Urbana, IL (CMI/KCMI)"|"-"|"B733 (N397SW)"|"Landed 00:20 CST"|"01h56m"|||
30-Jan|"WQ5207"|"Newark, NJ (EWR/KEWR)"|"22:50 EST"|"Champaign/Urbana, IL (CMI/KCMI)"|"-"|"B733"|"Landed"|"01h58m"|||
30-Jan|"WQ2738"|"Newark, NJ (EWR/KEWR)"|"22:30 EST"|"Nashville, TN (BNA/KBNA)"|"-"|"B734 (N806TJ)"|"Landed 00:46 CST"|"01h56m"|||
31-Jan|"WQ5167"|"-"|"-"|"Baltimore, MD (BWI/KBWI)"|"-"|"B733 (N629SW)"|"Landed 22:56 EST"|"-"|||
30-Jan|"WQ2232"|"Holguin (HOG/MUHG)"|"-"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N458UW)"|"Landed 23:15 EST"|"01h08m"|||
30-Jan|"WQ5170"|"Columbus, OH (CMH/KCMH)"|"21:30 EST"|"Baltimore, MD (BWI/KBWI)"|"-"|"B733"|"Landed"|"00h49m"|||
30-Jan|"WQ5138"|"Gainesville, FL (GNV/KGNV)"|"21:30 EST"|"Baton Rouge, LA (BTR/KBTR)"|"-"|"B734 (N803TJ)"|"Landed 22:24 CST"|"01h36m"|||
30-Jan|"WQ703"|"Miami, FL (MIA/KMIA)"|"20:20 EST"|"Havana (HAV/MUHA)"|"-"|"B734 (N430XA)"|"Landed"|"00h50m"|||
30-Jan|"WQ2212"|"Santa Clara (SNU/MUSC)"|"-"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N420US)"|"Landed 20:38 EST"|"00h45m"|||
30-Jan|"WQ2231"|"Miami, FL (MIA/KMIA)"|"19:25 EST"|"Holguin (HOG/MUHG)"|"-"|"B734 (N458UW)"|"Landed"|"01h00m"|||
31-Jan|"WQ9205"|"-"|"-"|"Newark, NJ (EWR/KEWR)"|"-"|"B733 (N397SW)"|"Landed 21:44 EST"|"-"|||
30-Jan|"WQ9183"|"-"|"-"|"-"|"-"|"B734 (N803TJ)"|"Landed"|"-"|||
30-Jan|"WQ9207"|"Fayetteville/Springdale/, AR (XNA/KXNA)"|"17:25 CST"|"Newark, NJ (EWR/KEWR)"|"-"|"B733"|"Landed"|"02h26m"|||
30-Jan|"WQ513"|"Santa Clara (SNU/MUSC)"|"18:10 CST"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N438US)"|"Landed 18:43 EST"|"00h43m"|||
30-Jan|"WQ9138"|"Tuscaloosa, AL (TCL/KTCL)"|"17:00 CST"|"Gainesville, FL (GNV/KGNV)"|"-"|"B734"|"Landed"|"00h55m"|||"UA?"
30-Jan|"WQ9205"|"Austin, TX (AUS/KAUS)"|"-"|"-"|"-"|"B733 (N397SW)"|"Landed"|"-"|||
30-Jan|"WQ1994"|"Santo Domingo (SDQ/MDSD)"|"18:00 AST"|"Miami, FL (MIA/KMIA)"|"-"|"B734"|"Landed"|"02h12m"|||
30-Jan|"WQ512"|"Miami, FL (MIA/KMIA)"|"-"|"Santa Clara (SNU/MUSC)"|"-"|"B734 (N438US)"|"Landed"|"-"|||
30-Jan|"WQ2211"|"Miami, FL (MIA/KMIA)"|"16:00 EST"|"Santa Clara (SNU/MUSC)"|"-"|"B734 (N420US)"|"Landed"|"00h51m"|||
30-Jan|"WQ5888"|"Austin, TX (AUS/KAUS)"|"15:00 CST"|"Fayetteville/Springdale/, AR (XNA/KXNA)"|"-"|"B733"|"Landed"|"01h03m"|||
30-Jan|"WQ863"|"Seattle, WA (SEA/KSEA)"|"-"|"Wendover, UT (KENV)"|"-"|"B734 (N313XA)"|"Landed"|"-"||"Casino Run?"|
30-Jan|"WQ3517"|"Guatemala City (GUA/MGGT)"|"-"|"Phoenix, AZ (AZA/KIWA)"|"-"|"B733 (N531AU)"|"Landed 18:19 MST"|"04h34m"|||
30-Jan|"WQ9047"|"Fayetteville/Springdale/, AR (XNA/KXNA)"|"14:25 CST"|"Tallahassee, FL (TLH/KTLH)"|"-"|"B733 (N625SW)"|"Landed"|"01h29m"|||
30-Jan|"WQ9450"|"Phoenix, AZ (PHX/KPHX)"|"-"|"Columbus, OH (CMH/KCMH)"|"-"|"B734 (N808TJ)"|"Landed 18:50 EST"|"03h22m"|||
30-Jan|"WQ2202"|"Havana (HAV/MUHA)"|"-"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N420US)"|"Landed 14:49 EST"|"00h47m"|||
30-Jan|"WQ751"|"Holguin (HOG/MUHG)"|"-"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N458UW)"|"Landed 14:58 EST"|"01h00m"|||
30-Jan|"WQ9205"|"-"|"-"|"-"|"-"|"B733 (N397SW)"|"Landed"|"-"|||
30-Jan|"WQ3182"|"Santiago (SCU/MUCU)"|"-"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N802TJ)"|"Landed 14:51 EST"|"01h16m"|||
30-Jan|"WQ9888"|"Memphis, TN (MEM/KMEM)"|"12:30 CST"|"Austin, TX (AUS/KAUS)"|"-"|"B733"|"Landed"|"01h48m"|||
30-Jan|"WQ3507"|"Alexandria, LA (AEX/KAEX)"|"12:10 CST"|"Phoenix, AZ (AZA/KIWA)"|"-"|"B733 (N529AU)"|"Landed 14:01 MST"|"02h40m"|||
30-Jan|"WQ1996"|"Santo Domingo (SDQ/MDSD)"|"13:45 AST"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N149XA)"|"Landed"|"-"|||
30-Jan|"WQ4046"|"Gainesville, FL (GNV/KGNV)"|"12:00 EST"|"Fayetteville/Springdale/, AR (XNA/KXNA)"|"-"|"B733 (N625SW)"|"Landed 13:15 CST"|"02h15m"|||
30-Jan|"WQ862"|"Wendover, UT (KENV)"|"10:00 MST"|"Seattle, WA (SEA/KSEA)"|"-"|"B734 (N313XA)"|"Landed 10:54 PST"|"01h54m"||"Casino Run?"|
30-Jan|"WQ503"|"Havana (HAV/MUHA)"|"-"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N438US)"|"Landed"|"00h44m"|||
30-Jan|"WQ6811"|"Milwaukee, WI (MKE/KMKE)"|"10:15 CST"|"Gulfport, MS (GPT/KGPT)"|"-"|"B734 (N285XA)"|"Landed"|"02h03m"|||
30-Jan|"WQ3448"|"Guatemala City (GUA/MGGT)"|"10:00 CST"|"Alexandria, LA (AEX/KAEX)"|"-"|"B738 (N820TJ)"|"Landed"|"02h36m"|||
30-Jan|"WQ750"|"Miami, FL (MIA/KMIA)"|"10:45 EST"|"Holguin (HOG/MUHG)"|"-"|"B734 (N458UW)"|"Landed"|"01h00m"|||
30-Jan|"WQ3181"|"Miami, FL (MIA/KMIA)"|"10:45 EST"|"Santiago (SCU/MUCU)"|"-"|"B734 (N802TJ)"|"Landed"|"01h06m"|||
30-Jan|"WQ2201"|"Miami, FL (MIA/KMIA)"|"10:30 EST"|"Havana (HAV/MUHA)"|"-"|"B734 (N420US)"|"Landed"|"00h49m"|||
30-Jan|"WQ2542"|"Chicago, IL (ORD/KORD)"|"09:30 CST"|"Phoenix, AZ (PHX/KPHX)"|"-"|"B734 (N808TJ)"|"Landed 11:58 MST"|"03h13m"|||
30-Jan|"WQ3556"|"Kingston (KIN/MKJP)"|"-"|"Alexandria, LA (AEX/KAEX)"|"-"|"B738 (N276EA)"|"Landed"|"03h44m"|||
30-Jan|"WQ3506"|"Phoenix, AZ (AZA/KIWA)"|"07:30 MST"|"Alexandria, LA (AEX/KAEX)"|"-"|"B733 (N529AU)"|"Landed"|"02h31m"|||
30-Jan|"WQ3516"|"El Paso, TX (ELP/KELP)"|"07:25 MST"|"Guatemala City (GUA/MGGT)"|"-"|"B733 (N531AU)"|"Landed"|"03h15m"|||
30-Jan|"WQ502"|"Miami, FL (MIA/KMIA)"|"-"|"Havana (HAV/MUHA)"|"-"|"B734 (N438US)"|"Landed"|"-"|||
30-Jan|"WQ702"|"Havana (HAV/MUHA)"|"-"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N458UW)"|"Landed"|"00h46m"|||
30-Jan|"WQ1997"|"Miami, FL (MIA/KMIA)"|"08:15 EST"|"Santo Domingo (SDQ/MDSD)"|"-"|"B734 (N149XA)"|"Landed 11:24 AST"|"01h44m"|||
30-Jan|"WQ3144"|"Havana (HAV/MUHA)"|"08:10 CST"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N802TJ)"|"Landed"|"00h46m"|||
30-Jan|"WQ553"|"Varadero (VRA/MUVR)"|"08:00 CST"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N420US)"|"Landed 09:02 EST"|"00h44m"|||
