,Date,Flight,Departure,STD,Arrival,STA,Aircraft,Status,Duration,Unnamed: 9,Airline,ArrivalLoc,ArrivalIATA,ArrivalICAO,DepartureLoc,DepartureIATA,DepartureICAO
3059,2020-02-12,WQ2453,"Columbus, OH (CMH/KCMH)",14:30 EST,"Buffalo, NY (BUF/KBUF)",,B734 (N806TJ),Landed 15:20 EST,00h44m,,SwiftAir/iAero,"Buffalo, NY",BUF,KBUF,"Columbus, OH",CMH,KCMH
3060,2020-02-12,WQ523,Camaguey (CMW/MUCM),,"Miami, FL (MIA/KMIA)",,B734 (N458UW),Landed 16:00 EST,00h52m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Camaguey,CMW,MUCM
3061,2020-02-12,WQ914,"San Angelo, TX (SJT/KSJT)",14:30 CST,"Midland, TX (MAF/KMAF)",,B733 (N397SW),Landed,00h28m,,SwiftAir/iAero,"Midland, TX",MAF,KMAF,"San Angelo, TX",SJT,KSJT
3062,2020-02-12,WQ9149,"Gulfport, MS (GPT/KGPT)",14:45 CST,"Atlantic City, NJ (ACY/KACY)",,B734 (N149XA),Landed,02h04m,,SwiftAir/iAero,"Atlantic City, NJ",ACY,KACY,"Gulfport, MS",GPT,KGPT
3063,2020-02-12,WQ9303,"Las Vegas, NV (LAS/KLAS)",13:00 PST,"White Plains, NY (HPN/KHPN)",,B734 (N807TJ),Landed 20:57 EST,04h29m,,SwiftAir/iAero,"White Plains, NY",HPN,KHPN,"Las Vegas, NV",LAS,KLAS
3064,2020-02-11,WQ823,"Wendover, UT (KENV)",11:00 MST,"Eugene, OR (EUG/KEUG)",,B733 (N397SW),Landed,01h25m,,SwiftAir/iAero,"Eugene, OR",EUG,KEUG,"Wendover, UT",KENV),
3065,2020-02-11,WQ2150,Havana (HAV/MUHA),11:10 CST,"Fort Myers, FL (RSW/KRSW)",,B734 (N538CC),Landed 11:59 EST,00h46m,,SwiftAir/iAero,"Fort Myers, FL",RSW,KRSW,Havana,HAV,MUHA
3066,2020-02-11,WQ3561,"Portsmouth, NH (PSM/KPSM)",11:20 EST,"Newark, NJ (EWR/KEWR)",,B738 (N276EA),Landed,01h10m,,SwiftAir/iAero,"Newark, NJ",EWR,KEWR,"Portsmouth, NH",PSM,KPSM
3067,2020-02-11,WQ3512,"Phoenix, AZ (AZA/KIWA)",10:00 MST,"Denver, CO (DEN/KDEN)",,B733 (N529AU),Landed 11:39 MST,01h25m,,SwiftAir/iAero,"Denver, CO",DEN,KDEN,"Phoenix, AZ",AZA,KIWA
3068,2020-02-11,WQ532,"Miami, FL (MIA/KMIA)",12:15 EST,Holguin (HOG/MUHG),,B734 (N438US),Landed,01h01m,,SwiftAir/iAero,Holguin,HOG,MUHG,"Miami, FL",MIA,KMIA
3069,2020-02-11,WQ1995,"Miami, FL (MIA/KMIA)",12:45 EST,Santo Domingo (SDQ/MDSD),,B734 (N285XA),Landed 15:58 AST,01h53m,,SwiftAir/iAero,Santo Domingo,SDQ,MDSD,"Miami, FL",MIA,KMIA
3070,2020-02-11,WQ1996,Santo Domingo (SDQ/MDSD),13:45 AST,"Miami, FL (MIA/KMIA)",,B734 (N430XA),Landed,02h09m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Santo Domingo,SDQ,MDSD
3071,2020-02-11,WQ771,Camaguey (CMW/MUCM),,"Miami, FL (MIA/KMIA)",,B734 (N420US),Landed 14:32 EST,00h57m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Camaguey,CMW,MUCM
3072,2020-02-11,WQ3536,"Richmond, VA (RIC/KRIC)",13:30 EST,"Alexandria, LA (AEX/KAEX)",,B733 (N531AU),Landed,02h40m,,SwiftAir/iAero,"Alexandria, LA",AEX,KAEX,"Richmond, VA",RIC,KRIC
3073,2020-02-11,WQ9444,"Tallahassee, FL (TLH/KTLH)",13:30 EST,"Memphis, TN (MEM/KMEM)",,B734 (N802TJ),Landed,01h19m,,SwiftAir/iAero,"Memphis, TN",MEM,KMEM,"Tallahassee, FL",TLH,KTLH
3074,2020-02-11,WQ3171,"Miami, FL (MIA/KMIA)",11:00 EST,Holguin (HOG/MUHG),,B734 (N458UW),Landed,00h59m,,SwiftAir/iAero,Holguin,HOG,MUHG,"Miami, FL",MIA,KMIA
3075,2020-02-11,WQ2743,"Vancouver, BC (YVR/CYVR)",11:00 PST,"Nashville, TN (BNA/KBNA)",,B734,Landed,03h55m,,SwiftAir/iAero,"Nashville, TN",BNA,KBNA,"Vancouver, BC",YVR,CYVR
3076,2020-02-11,WQ3562,"Newark, NJ (EWR/KEWR)",14:05 EST,"Laredo, TX (LRD/KLRD)",,B738 (N276EA),Landed,04h25m,,SwiftAir/iAero,"Laredo, TX",LRD,KLRD,"Newark, NJ",EWR,KEWR
3077,2020-02-11,WQ3172,Holguin (HOG/MUHG),,"Miami, FL (MIA/KMIA)",,B734 (N458UW),Landed 15:12 EST,01h04m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Holguin,HOG,MUHG
3078,2020-02-11,WQ3586,"Denver, CO (DEN/KDEN)",12:45 MST,"Victorville, CA (VCV/KVCV)",,B733 (N529AU),Landed,01h42m,,SwiftAir/iAero,"Victorville, CA",VCV,KVCV,"Denver, CO",DEN,KDEN
3079,2020-02-11,WQ3535,"Toledo, OH (TOL/KTOL)",11:10 EST,"Richmond, VA (RIC/KRIC)",,B733 (N531AU),Landed,01h10m,,SwiftAir/iAero,"Richmond, VA",RIC,KRIC,"Toledo, OH",TOL,KTOL
3080,2020-02-11,WQ404,"Miami, FL (MIA/KMIA)",05:30 EST,Santo Domingo (SDQ/MDSD),,B733 (N811TJ),Landed 08:20 AST,01h47m,,SwiftAir/iAero,Santo Domingo,SDQ,MDSD,"Miami, FL",MIA,KMIA
3081,2020-02-11,WQ770,"Miami, FL (MIA/KMIA)",10:45 EST,Camaguey (CMW/MUCM),,B734 (N420US),Landed,00h49m,,SwiftAir/iAero,Camaguey,CMW,MUCM,"Miami, FL",MIA,KMIA
3082,2020-02-11,WQ502,"Miami, FL (MIA/KMIA)",07:15 EST,Havana (HAV/MUHA),,B734 (N438US),Landed,00h48m,,SwiftAir/iAero,Havana,HAV,MUHA,"Miami, FL",MIA,KMIA
3083,2020-02-11,WQ401,San Juan (SJU/TJSJ),02:00 AST,"Miami, FL (MIA/KMIA)",,B733 (N811TJ),Landed 03:59 EST,02h27m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,San Juan,SJU,TJSJ
3084,2020-02-11,WQ7354,"Topeka, KS (FOE/KFOE)",14:00 CST,"Clarksburg, WV (CKB/KCKB)",,B734 (N803TJ),Landed,01h32m,,SwiftAir/iAero,"Clarksburg, WV",CKB,KCKB,"Topeka, KS",FOE,KFOE
3085,2020-02-11,WQ3139,"Miami, FL (MIA/KMIA)",06:00 EST,Havana (HAV/MUHA),,B734 (N458UW),Landed,00h48m,,SwiftAir/iAero,Havana,HAV,MUHA,"Miami, FL",MIA,KMIA
3086,2020-02-11,WQ701,"Miami, FL (MIA/KMIA)",,Havana (HAV/MUHA),,B734 (N420US),Landed,,,SwiftAir/iAero,Havana,HAV,MUHA,"Miami, FL",MIA,KMIA
3087,2020-02-11,WQ3534,"Brownsville, TX (BRO/KBRO)",06:00 CST,"Toledo, OH (TOL/KTOL)",,B733 (N531AU),Landed,02h35m,,SwiftAir/iAero,"Toledo, OH",TOL,KTOL,"Brownsville, TX",BRO,KBRO
3088,2020-02-11,WQ3560,"Alexandria, LA (AEX/KAEX)",06:00 CST,"Portsmouth, NH (PSM/KPSM)",,B738 (N276EA),Landed 09:49 EST,02h38m,,SwiftAir/iAero,"Portsmouth, NH",PSM,KPSM,"Alexandria, LA",AEX,KAEX
3089,2020-02-11,WQ702,Havana (HAV/MUHA),08:10 CST,"Miami, FL (MIA/KMIA)",,B734 (N420US),Landed 09:06 EST,00h46m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Havana,HAV,MUHA
3090,2020-02-11,WQ1996,"Miami, FL (MIA/KMIA)",,,,B734 (N149XA),Landed,,,SwiftAir/iAero,,,,"Miami, FL",MIA,KMIA
3091,2020-02-11,WQ1997,"Miami, FL (MIA/KMIA)",08:15 EST,Santo Domingo (SDQ/MDSD),,B734 (N430XA),Landed,01h47m,,SwiftAir/iAero,Santo Domingo,SDQ,MDSD,"Miami, FL",MIA,KMIA
3092,2020-02-11,WQ3140,Havana (HAV/MUHA),,"Miami, FL (MIA/KMIA)",,B734 (N458UW),Landed 09:31 EST,00h45m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Havana,HAV,MUHA
3093,2020-02-11,WQ405,Santo Domingo (SDQ/MDSD),10:00 AST,"Miami, FL (MIA/KMIA)",,B733 (N811TJ),Landed 10:55 EST,02h01m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Santo Domingo,SDQ,MDSD
3094,2020-02-11,WQ2201,"Miami, FL (MIA/KMIA)",,Havana (HAV/MUHA),,B734 (N538CC),Landed,,,SwiftAir/iAero,Havana,HAV,MUHA,"Miami, FL",MIA,KMIA
3095,2020-02-11,WQ503,Havana (HAV/MUHA),09:25 CST,"Miami, FL (MIA/KMIA)",,B734 (N438US),Landed 10:29 EST,00h46m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Havana,HAV,MUHA
3096,2020-02-11,WQ9582,"Miami, FL (MIA/KMIA)",10:00 EST,"Gulfport, MS (GPT/KGPT)",,B734,Landed,01h47m,,SwiftAir/iAero,"Gulfport, MS",GPT,KGPT,"Miami, FL",MIA,KMIA
3097,2020-02-11,WQ840,"Miami, FL (MIA/KMIA)",15:00 EST,Kingston (KIN/MKJP),,B733 (N811TJ),Landed,01h16m,,SwiftAir/iAero,Kingston,KIN,MKJP,"Miami, FL",MIA,KMIA
3098,2020-02-11,WQ7332,"Louisville, KY (SDF/KSDF)",,"Atlanta, GA (ATL/KATL)",,B733 (N625SW),Landed 17:07 EST,01h03m,,SwiftAir/iAero,"Atlanta, GA",ATL,KATL,"Louisville, KY",SDF,KSDF
3099,2020-02-11,WQ913,"Eugene, OR (EUG/KEUG)",12:35 PST,"Medford, OR (MFR/KMFR)",,B733 (N397SW),Landed,00h25m,,SwiftAir/iAero,"Medford, OR",MFR,KMFR,"Eugene, OR",EUG,KEUG
3100,2020-02-11,WQ3563,"Laredo, TX (LRD/KLRD)",18:25 CST,"Alexandria, LA (AEX/KAEX)",,B738 (N276EA),Landed,01h03m,,SwiftAir/iAero,"Alexandria, LA",AEX,KAEX,"Laredo, TX",LRD,KLRD
3101,2020-02-11,WQ2547,"Edmonton, AB (YEG/CYEG)",22:30 MST,"Vancouver, BC (YVR/CYVR)",,B734 (N808TJ),Landed 00:11 PST,01h12m,,SwiftAir/iAero,"Vancouver, BC",YVR,CYVR,"Edmonton, AB",YEG,CYEG
3102,2020-02-11,WQ7352,"Baton Rouge, LA (BTR/KBTR)",23:30 CST,"Columbia, MO (COU/KCOU)",,B733 (N625SW),Landed,01h20m,,SwiftAir/iAero,"Columbia, MO",COU,KCOU,"Baton Rouge, LA",BTR,KBTR
3103,2020-02-11,WQ9430,"Miami, FL (MIA/KMIA)",15:45 EST,"Atlantic City, NJ (ACY/KACY)",,B734 (N420US),Landed,02h16m,,SwiftAir/iAero,"Atlantic City, NJ",ACY,KACY,"Miami, FL",MIA,KMIA
3104,2020-02-11,WQ6802,"Atlantic City, NJ (ACY/KACY)",,"Pittsburgh, PA (PIT/KPIT)",,B734 (N420US),Landed 00:16 EST,01h09m,,SwiftAir/iAero,"Pittsburgh, PA",PIT,KPIT,"Atlantic City, NJ",ACY,KACY
3105,2020-02-11,WQ6800,"Gulfport, MS (GPT/KGPT)",21:30 CST,"Knoxville, TN (TYS/KTYS)",,B733 (N623SW),Landed 01:03 EST,01h05m,,SwiftAir/iAero,"Knoxville, TN",TYS,KTYS,"Gulfport, MS",GPT,KGPT
3106,2020-02-11,WQ7387,"Syracuse, NY (SYR/KSYR)",22:30 EST,"Raleigh/Durham, NC (RDU/KRDU)",,B733 (N629SW),Landed,01h29m,,SwiftAir/iAero,"Raleigh/Durham, NC",RDU,KRDU,"Syracuse, NY",SYR,KSYR
3107,2020-02-11,WQ2945,"Newark, NJ (EWR/KEWR)",22:30 EST,"Fort Lauderdale, FL (FLL/KFLL)",,B734 (N806TJ),Landed 01:41 EST,02h36m,,SwiftAir/iAero,"Fort Lauderdale, FL",FLL,KFLL,"Newark, NJ",EWR,KEWR
3108,2020-02-11,WQ2202,Havana (HAV/MUHA),22:30 CST,"Miami, FL (MIA/KMIA)",,B734 (N458UW),Landed 23:26 EST,00h40m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Havana,HAV,MUHA
3109,2020-02-11,WQ7315,"Knoxville, TN (TYS/KTYS)",22:30 EST,"Fayetteville, AR (FYV/KFYV)",,B734 (N802TJ),Landed 23:22 CST,01h40m,,SwiftAir/iAero,"Fayetteville, AR",FYV,KFYV,"Knoxville, TN",TYS,KTYS
3110,2020-02-11,WQ6701,"Pittsburgh, PA (PIT/KPIT)",21:30 EST,"Detroit, MI (DTW/KDTW)",,B734 (N420US),Landed 01:48 EST,00h39m,,SwiftAir/iAero,"Detroit, MI",DTW,KDTW,"Pittsburgh, PA",PIT,KPIT
3111,2020-02-11,WQ2151,"Fort Myers, FL (RSW/KRSW)",,Havana (HAV/MUHA),,B734 (N458UW),Landed,,,SwiftAir/iAero,Havana,HAV,MUHA,"Fort Myers, FL",RSW,KRSW
3112,2020-02-11,WQ9020,Washington (DCA/KDCA),20:15 EST,"Atlanta, GA (ATL/KATL)",,B734 (N804TJ),Landed 22:27 EST,01h34m,,SwiftAir/iAero,"Atlanta, GA",ATL,KATL,Washington,DCA,KDCA
3113,2020-02-11,WQ3514,"San Diego, CA (SAN/KSAN)",17:00 PST,"Phoenix, AZ (AZA/KIWA)",,B733 (N529AU),Landed,01h02m,,SwiftAir/iAero,"Phoenix, AZ",AZA,KIWA,"San Diego, CA",SAN,KSAN
3114,2020-02-11,WQ2640,"Farmingdale, NY (KFRG)",19:30 EST,"Newark, NJ (EWR/KEWR)",,B734 (N806TJ),Landed 20:04 EST,00h24m,,SwiftAir/iAero,"Newark, NJ",EWR,KEWR,"Farmingdale, NY",KFRG),
3115,2020-02-11,WQ9313,"Wendover, UT (KENV)",21:30 MST,"Miami, FL (MIA/KMIA)",,B734 (N313XA),Landed 04:00 EST,04h28m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,"Wendover, UT",KENV),
3116,2020-02-11,WQ9623,"Albuquerque, NM (ABQ/KABQ)",17:20 MST,"Gulfport, MS (GPT/KGPT)",,B733 (N623SW),Landed,02h10m,,SwiftAir/iAero,"Gulfport, MS",GPT,KGPT,"Albuquerque, NM",ABQ,KABQ
3117,2020-02-11,WQ824,"Medford, OR (MFR/KMFR)",14:25 PST,"Wendover, UT (KENV)",,B733,Landed,01h09m,,SwiftAir/iAero,"Wendover, UT",KENV),,"Medford, OR",MFR,KMFR
3118,2020-02-11,WQ9251,"Nashville, TN (BNA/KBNA)",18:18 CST,"Dallas, TX (DAL/KDAL)",,B734,Landed,01h50m,,SwiftAir/iAero,"Dallas, TX",DAL,KDAL,"Nashville, TN",BNA,KBNA
3119,2020-02-11,WQ5444,"Memphis, TN (MEM/KMEM)",15:00 CST,"Wichita, KS (ICT/KICT)",,B734 (N802TJ),Landed 16:36 CST,01h27m,,SwiftAir/iAero,"Wichita, KS",ICT,KICT,"Memphis, TN",MEM,KMEM
3120,2020-02-11,WQ3154,Santa Clara (SNU/MUSC),,"Miami, FL (MIA/KMIA)",,B734,Landed,00h47m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Santa Clara,SNU,MUSC
3121,2020-02-11,WQ3537,"Alexandria, LA (AEX/KAEX)",15:55 CST,"Brownsville, TX (BRO/KBRO)",,B733 (N531AU),Landed,01h30m,,SwiftAir/iAero,"Brownsville, TX",BRO,KBRO,"Alexandria, LA",AEX,KAEX
3122,2020-02-11,WQ1994,Santo Domingo (SDQ/MDSD),18:00 AST,"Miami, FL (MIA/KMIA)",,B734 (N285XA),Landed 19:11 EST,01h56m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Santo Domingo,SDQ,MDSD
3123,2020-02-11,WQ6853,"Bullhead City, AZ (IFP/KIFP)",15:00 MST,"Albuquerque, NM (ABQ/KABQ)",,B733 (N623SW),Landed,01h13m,,SwiftAir/iAero,"Albuquerque, NM",ABQ,KABQ,"Bullhead City, AZ",IFP,KIFP
3124,2020-02-11,WQ533,Holguin (HOG/MUHG),,"Miami, FL (MIA/KMIA)",,B734 (N438US),Landed 17:02 EST,01h06m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Holguin,HOG,MUHG
3125,2020-02-11,WQ2020,"Manchester, NH (MHT/KMHT)",18:00 EST,Washington (DCA/KDCA),,B734 (N804TJ),Landed 19:11 EST,01h36m,,SwiftAir/iAero,Washington,DCA,KDCA,"Manchester, NH",MHT,KMHT
3126,2020-02-11,WQ9458,"Miami, FL (MIA/KMIA)",,"Fort Myers, FL (RSW/KRSW)",,B734 (N458UW),Landed,,,SwiftAir/iAero,"Fort Myers, FL",RSW,KRSW,"Miami, FL",MIA,KMIA
3127,2020-02-11,WQ9387,"Atlanta, GA (ATL/KATL)",,"Baton Rouge, LA (BTR/KBTR)",,B733 (N625SW),Landed 18:33 CST,01h17m,,SwiftAir/iAero,"Baton Rouge, LA",BTR,KBTR,"Atlanta, GA",ATL,KATL
3128,2020-02-11,WQ841,Kingston (KIN/MKJP),,"Miami, FL (MIA/KMIA)",,B733 (N811TJ),Landed 19:59 EST,01h38m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Kingston,KIN,MKJP
3129,2020-02-11,WQ9355,"Wichita, KS (ICT/KICT)",17:35 CST,"Knoxville, TN (TYS/KTYS)",,B734 (N802TJ),Landed 19:53 EST,01h31m,,SwiftAir/iAero,"Knoxville, TN",TYS,KTYS,"Wichita, KS",ICT,KICT
3130,2020-02-11,WQ3513,"Victorville, CA (VCV/KVCV)",15:00 PST,"San Diego, CA (SAN/KSAN)",,B733 (N529AU),Landed 15:21 PST,00h34m,,SwiftAir/iAero,"San Diego, CA",SAN,KSAN,"Victorville, CA",VCV,KVCV
3131,2020-02-10,WQ1994,Santo Domingo (SDQ/MDSD),18:00 AST,"Miami, FL (MIA/KMIA)",,B734 (N430XA),Landed 19:49 EST,02h12m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Santo Domingo,SDQ,MDSD
3132,2020-02-10,WQ7384,"Raleigh/Durham, NC (RDU/KRDU)",17:00 EST,"Syracuse, NY (SYR/KSYR)",,B733 (N629SW),Landed,01h17m,,SwiftAir/iAero,"Syracuse, NY",SYR,KSYR,"Raleigh/Durham, NC",RDU,KRDU
3133,2020-02-10,WQ9420,"Miami, FL (MIA/KMIA)",16:30 EST,"Miami, FL (MIA/KMIA)",,B734 (N420US),Landed 19:35 EST,00h34m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,"Miami, FL",MIA,KMIA
3134,2020-02-10,WQ7313,"Fayetteville, AR (FYV/KFYV)",15:00 CST,"Knoxville, TN (TYS/KTYS)",,B734 (N802TJ),Landed 16:52 EST,01h17m,,SwiftAir/iAero,"Knoxville, TN",TYS,KTYS,"Fayetteville, AR",FYV,KFYV
3135,2020-02-10,WQ3164,Camaguey (CMW/MUCM),,"Miami, FL (MIA/KMIA)",,B734 (N538CC),Landed 16:54 EST,01h00m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Camaguey,CMW,MUCM
3136,2020-02-10,WQ704,Havana (HAV/MUHA),15:40 CST,"Miami, FL (MIA/KMIA)",,B738,Landed,00h44m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Havana,HAV,MUHA
3137,2020-02-10,WQ912,"La Crosse, WI (LSE/KLSE)",14:50 CST,"Mosinee, WI (CWA/KCWA)",,B733 (N397SW),Landed 15:06 CST,00h35m,,SwiftAir/iAero,"Mosinee, WI",CWA,KCWA,"La Crosse, WI",LSE,KLSE
3138,2020-02-10,WQ6850,"Spokane, WA (GEG/KGEG)",12:48 PST,"Pasco, WA (PSC/KPSC)",,B733 (N623SW),Landed,00h26m,,SwiftAir/iAero,"Pasco, WA",PSC,KPSC,"Spokane, WA",GEG,KGEG
3139,2020-02-10,WQ2201,"Miami, FL (MIA/KMIA)",15:30 EST,Havana (HAV/MUHA),,B734 (N438US),Landed,00h48m,,SwiftAir/iAero,Havana,HAV,MUHA,"Miami, FL",MIA,KMIA
3140,2020-02-10,WQ2354,"St Louis, MO (STL/KSTL)",13:30 CST,"Long Beach, CA (LGB/KLGB)",,B734 (N807TJ),Landed 15:37 PST,03h59m,,SwiftAir/iAero,"Long Beach, CA",LGB,KLGB,"St Louis, MO",STL,KSTL
3141,2020-02-10,WQ703,"Miami, FL (MIA/KMIA)",13:30 EST,Havana (HAV/MUHA),,B738 (N820TJ),Landed,00h48m,,SwiftAir/iAero,Havana,HAV,MUHA,"Miami, FL",MIA,KMIA
3142,2020-02-10,WQ3559,"Brownsville, TX (BRO/KBRO)",16:30 CST,"Alexandria, LA (AEX/KAEX)",,B738 (N276EA),Landed,01h06m,,SwiftAir/iAero,"Alexandria, LA",AEX,KAEX,"Brownsville, TX",BRO,KBRO
3143,2020-02-10,WQ6752,"Pasco, WA (PSC/KPSC)",14:23 PST,"Sacramento, CA (SMF/KSMF)",,B733 (N623SW),Landed 15:36 PST,01h12m,,SwiftAir/iAero,"Sacramento, CA",SMF,KSMF,"Pasco, WA",PSC,KPSC
3144,2020-02-10,WQ6851,"Sacramento, CA (SMF/KSMF)",16:57 PST,"Bullhead City, AZ (IFP/KIFP)",,B733 (N623SW),Landed,01h07m,,SwiftAir/iAero,"Bullhead City, AZ",IFP,KIFP,"Sacramento, CA",SMF,KSMF
3145,2020-02-10,WQ563,Santiago (SCU/MUCU),,"Miami, FL (MIA/KMIA)",,B734 (N458UW),Landed 19:09 EST,01h16m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Santiago,SCU,MUCU
3146,2020-02-10,WQ7353,"Columbia, MO (COU/KCOU)",17:00 CST,"Baton Rouge, LA (BTR/KBTR)",,B734,Landed,01h26m,,SwiftAir/iAero,"Baton Rouge, LA",BTR,KBTR,"Columbia, MO",COU,KCOU
3147,2020-02-10,WQ822,"Mosinee, WI (CWA/KCWA)",,"Wendover, UT (KENV)",,B733 (N397SW),Landed,,,SwiftAir/iAero,"Wendover, UT",KENV),,"Mosinee, WI",CWA,KCWA
3148,2020-02-10,WQ2202,Havana (HAV/MUHA),,"Miami, FL (MIA/KMIA)",,B734 (N438US),Landed 19:07 EST,00h44m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Havana,HAV,MUHA
3149,2020-02-10,WQ9384,"Knoxville, TN (TYS/KTYS)",18:35 EST,"Raleigh/Durham, NC (RDU/KRDU)",,B734 (N802TJ),Landed 19:22 EST,00h50m,,SwiftAir/iAero,"Raleigh/Durham, NC",RDU,KRDU,"Knoxville, TN",TYS,KTYS
3150,2020-02-10,WQ2231,"Miami, FL (MIA/KMIA)",19:25 EST,Holguin (HOG/MUHG),,B734 (N538CC),Landed,00h59m,,SwiftAir/iAero,Holguin,HOG,MUHG,"Miami, FL",MIA,KMIA
3151,2020-02-10,WQ9354,"Baton Rouge, LA (BTR/KBTR)",19:40 CST,"Topeka, KS (FOE/KFOE)",,B734,Landed,01h31m,,SwiftAir/iAero,"Topeka, KS",FOE,KFOE,"Baton Rouge, LA",BTR,KBTR
3152,2020-02-10,WQ400,"Miami, FL (MIA/KMIA)",21:00 EST,San Juan (SJU/TJSJ),,B733 (N811TJ),Landed,02h04m,,SwiftAir/iAero,San Juan,SJU,TJSJ,"Miami, FL",MIA,KMIA
3153,2020-02-10,WQ7385,"Raleigh/Durham, NC (RDU/KRDU)",22:30 EST,"Tallahassee, FL (TLH/KTLH)",,B734 (N802TJ),Landed,01h20m,,SwiftAir/iAero,"Tallahassee, FL",TLH,KTLH,"Raleigh/Durham, NC",RDU,KRDU
3154,2020-02-10,WQ2640,Washington (IAD/KIAD),23:00 EST,"Farmingdale, NY (KFRG)",,B734 (N806TJ),Landed 00:29 EST,00h54m,,SwiftAir/iAero,"Farmingdale, NY",KFRG),,Washington,IAD,KIAD
3155,2020-02-10,WQ2232,Holguin (HOG/MUHG),,"Miami, FL (MIA/KMIA)",,B734 (N538CC),Landed 00:31 EST,01h04m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Holguin,HOG,MUHG
3156,2020-02-10,WQ9783,"Champaign/Urbana, IL (CMI/KCMI)",12:00 CST,"Raleigh/Durham, NC (RDU/KRDU)",,B733 (N629SW),Landed,01h23m,,SwiftAir/iAero,"Raleigh/Durham, NC",RDU,KRDU,"Champaign/Urbana, IL",CMI,KCMI
3157,2020-02-10,WQ1995,"Miami, FL (MIA/KMIA)",,Santo Domingo (SDQ/MDSD),,B734 (N430XA),Landed 16:07 AST,01h43m,,SwiftAir/iAero,Santo Domingo,SDQ,MDSD,"Miami, FL",MIA,KMIA
3158,2020-02-10,WQ3533,Guatemala City (GUA/MGGT),12:10 CST,"Brownsville, TX (BRO/KBRO)",,B733,Landed,02h10m,,SwiftAir/iAero,"Brownsville, TX",BRO,KBRO,Guatemala City,GUA,MGGT
3159,2020-02-10,WQ2212,Santa Clara (SNU/MUSC),12:55 CST,"Miami, FL (MIA/KMIA)",,B734 (N285XA),Landed 14:14 EST,00h48m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Santa Clara,SNU,MUSC
3160,2020-02-10,WQ3140,Havana (HAV/MUHA),,"Miami, FL (MIA/KMIA)",,B734 (N458UW),Landed 10:00 EST,00h43m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Havana,HAV,MUHA
3161,2020-02-10,WQ820,,,,,B733 (N529AU),Landed,,,SwiftAir/iAero,,,,,,
3162,2020-02-10,WQ3531,"Brownsville, TX (BRO/KBRO)",04:30 CST,"El Paso, TX (ELP/KELP)",,B733 (N531AU),Landed 05:18 MST,01h37m,,SwiftAir/iAero,"El Paso, TX",ELP,KELP,"Brownsville, TX",BRO,KBRO
3163,2020-02-10,WQ3139,"Miami, FL (MIA/KMIA)",06:00 EST,Havana (HAV/MUHA),,B734 (N458UW),Landed,00h48m,,SwiftAir/iAero,Havana,HAV,MUHA,"Miami, FL",MIA,KMIA
3164,2020-02-10,WQ3181,"Miami, FL (MIA/KMIA)",06:00 EST,Santiago (SCU/MUCU),,B738 (N820TJ),Landed,01h06m,,SwiftAir/iAero,Santiago,SCU,MUCU,"Miami, FL",MIA,KMIA
3165,2020-02-10,WQ552,"Miami, FL (MIA/KMIA)",06:00 EST,Varadero (VRA/MUVR),,B734 (N285XA),Landed,00h33m,,SwiftAir/iAero,Varadero,VRA,MUVR,"Miami, FL",MIA,KMIA
3166,2020-02-10,WQ3541,"Brownsville, TX (BRO/KBRO)",05:20 CST,La Mesa (SAP/MHLM),,B738,Landed,02h02m,,SwiftAir/iAero,La Mesa,SAP,MHLM,"Brownsville, TX",BRO,KBRO
3167,2020-02-10,WQ3547,"Alexandria, LA (AEX/KAEX)",06:00 CST,"Houston, TX (IAH/KIAH)",,B734 (N418US),Landed 06:50 CST,00h36m,,SwiftAir/iAero,"Houston, TX",IAH,KIAH,"Alexandria, LA",AEX,KAEX
3168,2020-02-10,WQ502,"Miami, FL (MIA/KMIA)",07:00 EST,Havana (HAV/MUHA),,B734 (N430XA),Landed,00h54m,,SwiftAir/iAero,Havana,HAV,MUHA,"Miami, FL",MIA,KMIA
